OrderID,CustomerID,ProductName,Category,Quantity,UnitPrice,OrderDate,City,PaymentMethod,Discount
10639,1036,Tapis Roulant,Sport,10,7.47,2025-08-21,Palermo,Carta,26.0
10640,1013,Console,Gaming,3,278.02,2025-11-03,Bari,Bonifico,16.0
10641,1143,Lampada,Casa,6,382.73,2025-02-17,Roma,Bonifico,8.0
10642,1121,Tapis Roulant,Sport,5,596.42,2025-04-29,Bologna,Bonifico,39.0
10643,1066,Manubri,Sport,4,75.49,2025-12-24,Napoli,Bonifico,
10644,1172,Console,Gaming,10,504.81,2025-12-16,Roma,Bonifico,17.0
10645,1062,Thriller,Libri,10,664.46,2025-03-04,Firenze,Contrassegno,19.0
10646,1058,Romanzo,Libri,10,917.43,2025-06-22,Bari,Contrassegno,22.0
10647,1125,Console,Gaming,8,829.56,2025-08-13,Palermo,Contrassegno,2.0
10648,1045,Aspirapolvere,Casa,9,393.75,2025-02-08,Torino,Contrassegno,9.0
10649,1047,Smartphone,Elettronica,8,37.56,2025-08-21,Roma,PayPal,14.0
10650,1152,Jeans,Abbigliamento,4,503.98,2025-04-05,Napoli,Carta,16.0
10651,1168,Manuale Python,Libri,2,136.9,2025-03-29,Napoli,Bonifico,23.0
10652,1195,Console,Gaming,2,496.11,2025-07-13,Palermo,Contrassegno,
10653,1102,Romanzo,Libri,10,699.24,2025-01-13,Milano,Contrassegno,7.0
10654,1191,Monitor,Elettronica,2,154.8,2025-12-14,Torino,Carta,22.0
10655,1038,Manubri,Sport,7,15.16,2025-11-19,Bari,Carta,32.0
10656,1182,Monitor,Elettronica,2,925.37,2025-01-02,Torino,Carta,26.0
10657,1137,Thriller,Libri,8,42.8,2025-10-20,Roma,Contrassegno,33.0
10658,1093,Manuale Python,Libri,10,332.56,2025-08-10,Bari,Contrassegno,23.0
10659,1153,Aspirapolvere,Casa,1,850.47,2025-11-27,Milano,Contrassegno,21.0
10660,1156,Bicicletta,Sport,1,735.8,2025-01-17,Palermo,Contrassegno,11.0
10661,1111,Tapis Roulant,Sport,3,515.8,2025-04-19,,Bonifico,26.0
10662,1026,Manubri,Sport,2,958.74,2025-01-13,Bari,Carta,18.0
10663,1168,Monitor,Elettronica,5,580.81,2025-02-15,Roma,Contrassegno,37.0
10664,1094,Aspirapolvere,Casa,2,32.21,2025-07-06,Bari,Carta,26.0
10665,1027,Console,Gaming,8,701.84,2025-01-10,Torino,Contrassegno,18.0
10666,1061,Romanzo,Libri,5,7.3,2025-06-09,Firenze,Contrassegno,1.0
10667,1051,Laptop,Elettronica,-1,927.97,2025-11-05,Torino,PayPal,22.0
10668,1083,Bicicletta,Sport,6,34.12,2025-07-29,Bologna,Contrassegno,19.0
10669,1096,Tapis Roulant,Sport,9,678.49,2025-03-18,Milano,Contrassegno,23.0
10670,1109,Joystick,Gaming,8,724.88,2025-04-04,Napoli,Contrassegno,34.0
10671,1000,Joystick,Gaming,2,511.4,2025-06-02,Palermo,Contrassegno,22.0
10672,1066,Tostapane,Casa,6,41.75,2025-01-08,Roma,Carta,0.0
10673,1168,Bicicletta,Sport,2,503.08,2025-06-26,Firenze,Carta,24.0
10674,1182,Monitor,Elettronica,1,436.13,2025-05-24,Roma,Contrassegno,6.0
10675,1127,Laptop,Elettronica,10,287.18,2025-11-26,Napoli,Bonifico,9.0
10676,1184,Thriller,Libri,4,694.51,2025-11-03,Torino,Carta,2.0
10677,1090,Manubri,Sport,5,905.32,2025-02-24,Napoli,PayPal,2.0
10678,1183,Joystick,Gaming,1,291.13,2025-10-01,Bologna,Carta,37.0
10679,1200,Jeans,Abbigliamento,6,755.2,2025-02-10,,PayPal,23.0
10680,1145,Manuale Python,Libri,1,42.65,2025-12-11,Firenze,PayPal,13.0
10681,1117,Manuale Python,Libri,3,565.72,2025-11-03,Palermo,PayPal,14.0
10682,1100,Manubri,Sport,3,196.4,2025-04-02,Firenze,Contrassegno,18.0
10683,1010,Aspirapolvere,Casa,6,647.63,2025-07-07,Roma,Carta,32.0
10684,1078,Felpa,Abbigliamento,6,353.49,2025-07-30,Torino,PayPal,4.0
10685,1173,Aspirapolvere,Casa,10,549.28,2025-08-05,Milano,Contrassegno,5.0
10686,1090,Romanzo,Libri,1,849.2,2025-11-04,Roma,,34.0
10687,1181,Jeans,Abbigliamento,6,418.26,2025-04-01,Torino,Carta,39.0
10688,1000,Felpa,Abbigliamento,1,393.03,2025-10-29,,PayPal,23.0
10689,1102,Console,Gaming,2,850.51,2025-09-03,Palermo,Bonifico,2.0
10690,1021,Joystick,Gaming,5,591.2,2025-07-29,Milano,Carta,6.0
10691,1140,Bicicletta,Sport,1,314.66,2025-11-25,Napoli,Bonifico,6.0
10692,1061,Thriller,Libri,8,358.23,2025-10-08,Milano,Carta,26.0
10693,1096,Romanzo,Libri,2,803.88,2025-04-25,Firenze,,9.0
10694,1052,Lampada,Casa,5,612.71,2025-10-10,Bologna,Contrassegno,8.0
10695,1088,Felpa,Abbigliamento,3,351.19,2025-11-16,Palermo,PayPal,
10696,1024,Aspirapolvere,Casa,10,145.38,2025-04-13,Firenze,Bonifico,31.0
10697,1137,Tablet,Elettronica,7,682.19,2025-01-07,Roma,Bonifico,2.0
10698,1047,Console,Gaming,10,286.32,2025-08-09,Palermo,PayPal,23.0
10699,1122,Felpa,Abbigliamento,7,964.39,2025-06-01,Palermo,PayPal,6.0
10700,1026,Giacca,Abbigliamento,7,321.23,2025-09-23,Bari,,17.0
10701,1176,Tapis Roulant,Sport,6,158.96,2025-09-14,Bari,Bonifico,8.0
10702,1027,Aspirapolvere,Casa,10,519.42,2025-01-01,Napoli,Contrassegno,8.0
10703,1123,Felpa,Abbigliamento,10,125.01,2025-11-25,Napoli,Bonifico,29.0
10704,1040,Aspirapolvere,Casa,6,15.23,2025-09-07,Milano,Bonifico,21.0
10705,1189,Joystick,Gaming,3,47.99,2025-08-08,Roma,Contrassegno,11.0
10706,1065,Jeans,Abbigliamento,4,234.64,2025-06-14,Firenze,PayPal,19.0
10707,1010,Cuffie Gaming,Gaming,7,880.26,2025-02-18,Palermo,Contrassegno,9.0
10708,1156,Felpa,Abbigliamento,10,126.28,2025-06-03,Palermo,Carta,36.0
10709,1161,Joystick,Gaming,8,310.1,2025-06-03,Firenze,Carta,31.0
10710,1091,Manuale Python,Libri,1,635.05,2025-07-01,Palermo,Carta,13.0
10711,1020,Tostapane,Casa,10,648.24,2025-04-21,Bologna,PayPal,7.0
10712,1145,Monitor,Elettronica,1,568.65,2025-03-26,Palermo,Contrassegno,40.0
10713,1020,Aspirapolvere,Casa,1,24.94,2025-07-27,Bologna,Carta,30.0
10714,1002,Tostapane,Casa,3,796.94,2025-06-28,Roma,Bonifico,0.0
10715,1022,Smartphone,Elettronica,4,545.89,2025-12-19,Milano,PayPal,5.0
10716,1062,Giacca,Abbigliamento,7,218.09,2025-10-09,Milano,Contrassegno,22.0
10717,1011,Felpa,Abbigliamento,2,77.15,2025-05-26,Roma,Bonifico,31.0
10718,1005,Jeans,Abbigliamento,5,717.54,2025-06-24,Bologna,Carta,23.0
10719,1193,Monitor,Elettronica,3,509.65,2025-01-21,Firenze,PayPal,21.0
10720,1022,Cuffie Gaming,Gaming,5,235.1,2025-10-05,Torino,Bonifico,4.0
10721,1153,Bicicletta,Sport,8,141.59,2025-08-15,Milano,PayPal,38.0
10722,1020,Giacca,Abbigliamento,6,803.86,2025-12-17,Roma,Contrassegno,23.0
10723,1188,Romanzo,Libri,9,714.49,2025-05-27,Napoli,Carta,31.0
10724,1090,Aspirapolvere,Casa,1,581.75,2025-04-15,Roma,Carta,34.0
10725,1017,Joystick,Gaming,5,312.14,2025-01-12,Torino,PayPal,30.0
10726,1043,Manubri,Sport,7,81.36,2025-02-16,Palermo,Contrassegno,35.0
10727,1124,Cuffie Gaming,Gaming,7,384.63,2025-04-14,Roma,Carta,13.0
10728,1047,Felpa,Abbigliamento,1,417.27,2025-07-10,Palermo,Carta,14.0
10729,1135,Lampada,Casa,2,131.09,2025-04-13,Torino,Bonifico,10.0
10730,1100,Tapis Roulant,Sport,6,298.79,2025-12-10,Firenze,,27.0
10731,1010,Console,Gaming,1,670.81,2025-09-25,Torino,Carta,1.0
10732,1067,Joystick,Gaming,6,229.62,2025-02-07,Firenze,Contrassegno,21.0
10733,1118,Thriller,Libri,4,451.16,2025-10-17,Firenze,PayPal,10.0
10734,1063,Aspirapolvere,Casa,7,883.42,2025-05-01,Bologna,Bonifico,25.0
10735,1147,Aspirapolvere,Casa,10,541.11,2025-07-03,Bologna,Contrassegno,7.0
10736,1098,Bicicletta,Sport,7,422.24,2025-07-09,Firenze,Contrassegno,0.0
10737,1132,Felpa,Abbigliamento,9,720.24,2025-04-21,Bologna,PayPal,40.0
10738,1134,Jeans,Abbigliamento,1,80.06,2025-08-04,,Contrassegno,40.0
10739,1110,Lampada,Casa,9,419.44,2025-01-07,Napoli,,36.0
10740,1106,Jeans,Abbigliamento,10,318.2,2025-12-12,Bari,,17.0
10741,1159,Thriller,Libri,10,223.78,2025-07-19,,PayPal,36.0
10742,1057,Felpa,Abbigliamento,7,868.28,2025-07-23,Bari,Contrassegno,18.0
10743,1145,Manubri,Sport,4,466.37,2025-02-04,Bari,PayPal,7.0
10744,1124,Manubri,Sport,9,363.41,2025-09-10,Napoli,Carta,9.0
10745,1004,Laptop,Elettronica,2,104.74,2025-06-04,Napoli,Carta,23.0
10746,1054,Bicicletta,Sport,6,157.74,2025-11-14,Milano,,0.0
10747,1010,Bicicletta,Sport,9,634.09,2025-05-02,Palermo,Contrassegno,34.0
10748,1010,Cuffie Gaming,Gaming,10,572.5,2025-02-23,Bologna,Carta,38.0
10749,1071,Lampada,Casa,6,444.82,2025-04-01,Torino,Bonifico,39.0
10750,1198,Giacca,Abbigliamento,10,875.36,2025-07-21,Roma,Bonifico,13.0
10751,1049,Felpa,Abbigliamento,-1,56.0,2025-07-15,Roma,Bonifico,3.0
10752,1189,Joystick,Gaming,6,907.27,2025-04-14,Bologna,Bonifico,11.0
10753,1062,Cuffie Gaming,Gaming,5,197.81,2025-04-19,Napoli,Contrassegno,21.0
10754,1122,Joystick,Gaming,2,220.11,2025-02-09,Bologna,Contrassegno,26.0
10755,1005,Manubri,Sport,8,613.75,2025-09-15,Firenze,PayPal,22.0
10756,1170,Bicicletta,Sport,8,739.47,2025-11-14,Milano,Bonifico,16.0
10757,1052,Giacca,Abbigliamento,9,335.45,2025-05-18,Bari,Carta,38.0
10758,1084,Romanzo,Libri,10,350.58,2025-06-20,Bari,PayPal,37.0
10759,1078,Laptop,Elettronica,10,323.0,2025-06-08,Palermo,PayPal,26.0
10760,1134,Tostapane,Casa,3,913.91,2025-04-21,Torino,PayPal,22.0
10761,1152,Bicicletta,Sport,9,793.36,2025-04-27,Roma,PayPal,31.0
10762,1080,Joystick,Gaming,6,13.16,2025-09-11,,Contrassegno,33.0
10763,1196,Manuale Python,Libri,2,717.89,2025-10-22,Firenze,Contrassegno,14.0
10764,1154,Romanzo,Libri,8,337.57,2025-12-27,Palermo,Bonifico,5.0
10765,1025,Jeans,Abbigliamento,4,54.76,2025-08-23,Bologna,Contrassegno,36.0
10766,1137,Monitor,Elettronica,6,585.35,2025-01-10,Napoli,PayPal,18.0
10767,1131,Joystick,Gaming,6,882.41,2025-06-25,Torino,Contrassegno,19.0
10768,1043,Thriller,Libri,1,505.54,2025-03-20,Firenze,PayPal,2.0
10769,1054,Jeans,Abbigliamento,9,490.24,2025-06-03,Milano,PayPal,22.0
10770,1142,Console,Gaming,6,310.21,2025-10-23,Roma,PayPal,25.0
10771,1124,Romanzo,Libri,9,620.94,2025-11-17,Napoli,PayPal,16.0
10772,1022,Giacca,Abbigliamento,5,661.59,2025-06-05,Firenze,Contrassegno,11.0
10773,1061,Laptop,Elettronica,10,616.78,2025-02-03,Firenze,Contrassegno,33.0
10774,1052,Lampada,Casa,9,597.68,2025-02-09,Palermo,PayPal,33.0
10775,1147,Console,Gaming,3,151.3,2025-05-10,Torino,Contrassegno,2.0
10776,1130,Lampada,Casa,6,99.98,2025-11-06,Bologna,PayPal,35.0
10777,1124,Manuale Python,Libri,1,759.02,2025-02-11,Milano,Bonifico,40.0
10778,1016,Giacca,Abbigliamento,3,310.81,2025-09-19,Roma,Bonifico,2.0
10779,1046,Manuale Python,Libri,4,45.47,2025-01-05,Napoli,PayPal,33.0
10780,1020,Monitor,Elettronica,8,388.79,2025-08-16,Bologna,Carta,
10781,1116,Cuffie Gaming,Gaming,4,550.75,2025-11-25,Roma,Carta,18.0
10782,1194,Tablet,Elettronica,5,742.83,2025-12-09,Firenze,Contrassegno,11.0
10783,1186,Laptop,Elettronica,5,660.36,2025-04-03,Bari,Bonifico,21.0
10784,1109,Console,Gaming,7,357.7,2025-11-26,Palermo,Bonifico,24.0
10785,1136,Console,Gaming,1,426.33,2025-11-06,Firenze,Contrassegno,28.0
10786,1169,Manuale Python,Libri,5,41.22,2025-03-02,Firenze,Contrassegno,6.0
10787,1019,Joystick,Gaming,10,711.9,2025-02-04,Firenze,PayPal,38.0
10788,1021,Tapis Roulant,Sport,5,921.46,2025-11-04,Firenze,Contrassegno,14.0
10789,1080,Laptop,Elettronica,5,439.54,2025-04-24,Bologna,Contrassegno,16.0
10790,1160,Manubri,Sport,10,578.07,2025-01-16,Bologna,Carta,13.0
10791,1163,Felpa,Abbigliamento,9,365.71,2025-04-11,Firenze,Bonifico,5.0
10792,1031,Tostapane,Casa,9,826.03,2025-09-24,Bari,Contrassegno,0.0
10793,1005,Lampada,Casa,4,567.28,2025-08-05,Roma,Bonifico,16.0
10794,1101,Romanzo,Libri,1,950.16,2025-12-19,Napoli,PayPal,25.0
10795,1167,Tostapane,Casa,7,828.99,2025-10-21,Bari,PayPal,34.0
10796,1127,Manuale Python,Libri,5,970.95,2025-03-18,Torino,Contrassegno,
10797,1199,Console,Gaming,5,126.04,2025-06-16,Roma,Carta,7.0
10798,1068,Tostapane,Casa,1,437.12,2025-03-29,Palermo,Bonifico,15.0
10799,1131,Tapis Roulant,Sport,3,399.9,2025-09-03,Milano,Carta,19.0
10800,1173,Tapis Roulant,Sport,5,607.12,2025-01-21,Bari,PayPal,25.0
10801,1049,Tostapane,Casa,8,309.93,2025-06-21,Bari,Carta,4.0
10802,1085,Manubri,Sport,10,382.55,2025-01-21,Milano,Bonifico,21.0
10803,1176,Aspirapolvere,Casa,7,369.58,2025-04-09,Milano,PayPal,30.0
10804,1003,Console,Gaming,10,283.73,2025-11-20,Bologna,PayPal,9.0
10805,1006,Aspirapolvere,Casa,10,60.58,2025-03-09,Roma,PayPal,2.0
10806,1165,Felpa,Abbigliamento,10,76.69,2025-11-25,Torino,Contrassegno,16.0
10807,1006,Tapis Roulant,Sport,9,437.39,2025-11-11,Roma,Bonifico,22.0
10808,1021,Bicicletta,Sport,2,785.01,2025-01-21,Bologna,PayPal,36.0
10809,1192,Smartphone,Elettronica,9,447.98,2025-11-30,Firenze,Contrassegno,40.0
10810,1146,Cuffie Gaming,Gaming,6,567.48,2025-07-12,Firenze,Bonifico,40.0
10811,1055,Aspirapolvere,Casa,5,911.83,2025-04-14,Bari,PayPal,10.0
10812,1190,Jeans,Abbigliamento,2,501.88,2025-05-07,,Carta,24.0
10813,1045,Tablet,Elettronica,10,861.13,2025-11-19,Milano,,9.0
10814,1160,Tapis Roulant,Sport,3,781.18,2025-02-28,Torino,Carta,35.0
10815,1135,Tapis Roulant,Sport,1,605.59,2025-05-11,Bologna,Bonifico,23.0
10816,1034,Aspirapolvere,Casa,7,703.09,2025-11-01,Bari,Contrassegno,19.0
10817,1085,Felpa,Abbigliamento,9,347.25,2025-11-23,Torino,Carta,40.0
10818,1061,Console,Gaming,10,677.51,2025-02-03,Firenze,Contrassegno,7.0
10819,1016,Cuffie Gaming,Gaming,7,5.27,2025-12-12,Firenze,PayPal,16.0
10820,1056,Manuale Python,Libri,4,407.1,2025-01-16,Palermo,Carta,37.0
10821,1039,Smartphone,Elettronica,8,983.69,2025-01-07,Bologna,PayPal,11.0
10822,1082,Manubri,Sport,8,567.16,2025-05-11,Torino,Contrassegno,32.0
10823,1187,Joystick,Gaming,6,330.85,2025-03-26,Bologna,Bonifico,
10824,1000,Jeans,Abbigliamento,4,304.0,2025-06-17,Bologna,Carta,26.0
10825,1172,Laptop,Elettronica,7,280.7,2025-05-18,Palermo,PayPal,6.0
10826,1098,Smartphone,Elettronica,6,436.3,2025-03-14,Bari,Contrassegno,32.0
10827,1122,Giacca,Abbigliamento,3,19.63,2025-05-25,Milano,Carta,4.0
10828,1168,Bicicletta,Sport,4,966.04,2025-12-08,Bologna,Bonifico,26.0
10829,1148,Smartphone,Elettronica,9,260.85,2025-10-01,Roma,Carta,9.0
10830,1155,Console,Gaming,5,672.97,2025-08-02,Milano,Bonifico,18.0
10831,1102,Romanzo,Libri,1,458.94,2025-04-11,Torino,Contrassegno,28.0
10832,1081,Joystick,Gaming,5,819.36,2025-09-20,Milano,PayPal,
10833,1110,Tablet,Elettronica,9,827.4,2025-04-14,Napoli,Contrassegno,22.0
10834,1062,Manuale Python,Libri,6,59.03,2025-01-26,Roma,Bonifico,39.0
10835,1008,Manubri,Sport,3,452.43,2025-08-19,Bari,PayPal,
10836,1145,Manuale Python,Libri,3,601.51,2025-06-26,Palermo,Carta,23.0
10837,1137,Giacca,Abbigliamento,7,76.9,2025-06-22,Bari,PayPal,9.0
10838,1157,Felpa,Abbigliamento,8,974.46,2025-01-25,,Carta,19.0
10839,1104,Lampada,Casa,7,718.4,2025-12-22,Firenze,Carta,16.0
10840,1038,Tapis Roulant,Sport,4,941.8,2025-11-06,Bari,PayPal,3.0
10841,1184,Tapis Roulant,Sport,10,662.51,2025-04-04,Roma,Bonifico,36.0
10842,1064,Cuffie Gaming,Gaming,4,496.3,2025-10-31,Milano,Bonifico,19.0
10843,1119,Lampada,Casa,2,171.07,2025-09-24,Bologna,Bonifico,0.0
10844,1172,Tapis Roulant,Sport,1,406.48,2025-02-11,Bologna,Contrassegno,21.0
10845,1166,Laptop,Elettronica,8,814.07,2025-05-26,Milano,PayPal,5.0
10846,1098,Joystick,Gaming,7,184.2,2025-04-21,Napoli,Bonifico,7.0
10847,1182,Tapis Roulant,Sport,1,446.18,2025-07-24,Bari,PayPal,20.0
10848,1193,Lampada,Casa,2,18.68,2025-11-24,Torino,Carta,29.0
10849,1113,Monitor,Elettronica,3,502.67,2025-04-07,Torino,Contrassegno,4.0
10850,1164,Aspirapolvere,Casa,8,923.83,2025-08-22,Palermo,Contrassegno,9.0
10851,1149,Romanzo,Libri,8,432.67,2025-12-03,Roma,Carta,32.0
10852,1059,Console,Gaming,4,24.83,2025-01-15,Torino,,22.0
10853,1105,Console,Gaming,9,613.14,2025-06-29,Roma,PayPal,11.0
10854,1192,Monitor,Elettronica,8,715.33,2025-01-30,Palermo,Contrassegno,3.0
10855,1128,Manubri,Sport,9,227.51,2025-01-02,Napoli,Contrassegno,1.0
10856,1136,Romanzo,Libri,6,202.16,2025-04-16,Palermo,,4.0
10857,1134,Romanzo,Libri,5,248.41,2025-05-02,Milano,Carta,22.0
10858,1177,Jeans,Abbigliamento,5,647.31,2025-11-26,Palermo,,38.0
10859,1048,Jeans,Abbigliamento,8,258.09,2025-06-20,Bari,PayPal,29.0
10860,1061,Giacca,Abbigliamento,4,576.48,2025-04-24,,Bonifico,19.0
10861,1073,Jeans,Abbigliamento,7,325.13,2025-12-28,Palermo,Contrassegno,
10862,1189,Manubri,Sport,8,831.55,2025-03-25,Bari,,27.0
10863,1006,Giacca,Abbigliamento,1,513.13,2025-05-26,Bari,Carta,9.0
10864,1103,Felpa,Abbigliamento,10,245.1,2025-08-02,Napoli,Bonifico,18.0
10865,1040,Tapis Roulant,Sport,7,184.69,2025-08-21,Roma,Carta,
10866,1188,Tapis Roulant,Sport,4,924.64,2025-11-29,Napoli,Contrassegno,26.0
10867,1039,Aspirapolvere,Casa,2,64.4,2025-01-20,Bari,Contrassegno,14.0
10868,1108,Monitor,Elettronica,3,497.65,2025-06-28,Firenze,Carta,4.0
10869,1186,Joystick,Gaming,7,611.5,2025-07-10,Torino,Bonifico,37.0
10870,1190,Jeans,Abbigliamento,4,886.7,2025-04-09,Palermo,PayPal,36.0
10871,1085,Bicicletta,Sport,2,145.15,2025-09-27,Torino,,13.0
10872,1046,Lampada,Casa,4,580.31,2025-08-31,Napoli,Bonifico,9.0
10873,1003,Tapis Roulant,Sport,8,804.05,2025-11-04,Roma,Bonifico,7.0
10874,1025,Tapis Roulant,Sport,1,241.96,2025-01-01,Roma,Carta,2.0
10875,1063,Console,Gaming,3,912.83,2025-12-01,Palermo,Carta,25.0
10876,1078,Manuale Python,Libri,5,944.97,2025-06-03,Bari,PayPal,30.0
10877,1092,Jeans,Abbigliamento,3,296.27,2025-03-12,Milano,Contrassegno,8.0
10878,1038,Manuale Python,Libri,7,942.87,2025-06-22,Torino,Carta,36.0
10879,1139,Jeans,Abbigliamento,10,596.3,2025-09-15,Firenze,Bonifico,21.0
10880,1030,Cuffie Gaming,Gaming,6,810.23,2025-11-04,Torino,Carta,24.0
10881,1119,Cuffie Gaming,Gaming,6,17.45,2025-11-10,Torino,PayPal,8.0
10882,1006,Manuale Python,Libri,10,150.45,2025-06-20,Torino,PayPal,11.0
10883,1163,Manuale Python,Libri,9,852.81,2025-02-11,Bologna,Contrassegno,2.0
10884,1057,Manubri,Sport,4,854.48,2025-04-11,,Carta,18.0
10885,1167,Lampada,Casa,2,532.66,2025-12-17,Bologna,Bonifico,2.0
10886,1195,Cuffie Gaming,Gaming,8,547.97,2025-01-12,Roma,Bonifico,16.0
10887,1182,Lampada,Casa,6,614.13,2025-08-17,Bologna,PayPal,0.0
10888,1059,Manuale Python,Libri,9,639.93,2025-12-27,Napoli,Bonifico,4.0
10889,1144,Manubri,Sport,9,464.37,2025-01-29,Palermo,Carta,31.0
10890,1174,Lampada,Casa,7,998.66,2025-12-03,Napoli,Bonifico,23.0
10891,1093,Jeans,Abbigliamento,2,432.66,2025-03-06,Milano,PayPal,21.0
10892,1060,Manubri,Sport,6,784.68,2025-09-01,Milano,Contrassegno,38.0
10893,1130,Laptop,Elettronica,4,769.59,2025-07-18,Bologna,PayPal,24.0
10894,1140,Giacca,Abbigliamento,8,368.86,2025-11-09,Bari,Bonifico,1.0
10895,1157,Jeans,Abbigliamento,9,71.11,2025-11-02,Bologna,PayPal,20.0
10896,1141,Giacca,Abbigliamento,10,238.39,2025-04-28,Milano,Bonifico,32.0
10897,1050,Cuffie Gaming,Gaming,6,217.98,2025-11-03,Palermo,Contrassegno,21.0
10898,1048,Manubri,Sport,6,331.44,2025-12-02,Bari,Carta,
10899,1030,Manubri,Sport,7,297.63,2025-10-11,Firenze,PayPal,17.0
10900,1038,Jeans,Abbigliamento,4,313.59,2025-12-19,,Bonifico,40.0
10901,1164,Bicicletta,Sport,5,947.78,2025-02-25,Torino,PayPal,6.0
10902,1006,Giacca,Abbigliamento,3,741.39,2025-08-09,,Contrassegno,17.0
10903,1005,Thriller,Libri,2,949.94,2025-05-01,,Bonifico,38.0
10904,1157,Thriller,Libri,10,901.12,2025-03-15,Palermo,PayPal,9.0
10905,1125,Manuale Python,Libri,5,916.28,2025-06-16,Bari,Contrassegno,39.0
10906,1098,Smartphone,Elettronica,10,878.97,2025-12-31,Milano,Contrassegno,9.0
10907,1156,Giacca,Abbigliamento,6,25.77,2025-10-30,Torino,PayPal,24.0
10908,1107,Manuale Python,Libri,7,396.1,2025-07-16,Bari,PayPal,0.0
10909,1099,Felpa,Abbigliamento,4,363.78,2025-10-02,Torino,PayPal,27.0
10910,1100,Cuffie Gaming,Gaming,9,589.82,2025-12-10,Napoli,Carta,7.0
10911,1060,Bicicletta,Sport,10,703.9,2025-02-02,Palermo,Contrassegno,17.0
10912,1089,Felpa,Abbigliamento,10,822.07,2025-01-18,Bari,PayPal,15.0
10913,1061,Smartphone,Elettronica,3,626.54,2025-09-27,Palermo,PayPal,37.0
10914,1155,Manuale Python,Libri,2,315.62,2025-12-13,Milano,Contrassegno,33.0
10915,1155,Manuale Python,Libri,9,928.12,2025-05-19,Milano,Bonifico,15.0
10916,1103,Cuffie Gaming,Gaming,3,980.93,2025-10-26,Bari,Contrassegno,20.0
10917,1018,Smartphone,Elettronica,9,903.95,2025-01-26,Napoli,Carta,13.0
10918,1080,Giacca,Abbigliamento,4,798.32,2025-05-01,Bologna,Contrassegno,32.0
10919,1133,Felpa,Abbigliamento,6,898.47,2025-05-22,Milano,Bonifico,40.0
10920,1015,Smartphone,Elettronica,5,272.48,2025-10-30,Palermo,Bonifico,3.0
10921,1059,Tostapane,Casa,9,747.08,2025-12-23,Firenze,PayPal,14.0
10922,1172,Cuffie Gaming,Gaming,5,934.75,2025-07-11,Firenze,,36.0
10923,1112,Monitor,Elettronica,5,127.16,2025-08-23,Milano,Bonifico,18.0
10924,1038,Cuffie Gaming,Gaming,1,381.02,2025-04-18,Bari,PayPal,11.0
10925,1091,Felpa,Abbigliamento,4,349.21,2025-12-06,,,38.0
10926,1149,Lampada,Casa,7,968.3,2025-03-11,Bologna,Contrassegno,15.0
10927,1182,Jeans,Abbigliamento,7,622.75,2025-12-15,Torino,PayPal,17.0
10928,1196,Tapis Roulant,Sport,9,68.68,2025-07-08,Napoli,Contrassegno,15.0
10929,1016,Felpa,Abbigliamento,3,275.77,2025-01-28,Roma,PayPal,22.0
10930,1060,Jeans,Abbigliamento,1,529.19,2025-06-22,Firenze,Carta,32.0
10931,1080,Bicicletta,Sport,8,180.27,2025-11-29,Firenze,Contrassegno,18.0
10932,1009,Lampada,Casa,8,835.5,2025-04-08,Palermo,,27.0
10933,1174,Joystick,Gaming,8,123.59,2025-05-07,Milano,Contrassegno,0.0
10934,1136,Cuffie Gaming,Gaming,5,599.07,2025-01-24,Torino,PayPal,2.0
10935,1011,Manuale Python,Libri,3,282.42,2025-03-22,Palermo,Carta,5.0
10936,1141,Romanzo,Libri,6,858.35,2025-11-07,Napoli,Bonifico,6.0
10937,1079,Thriller,Libri,1,394.3,2025-02-12,Roma,Carta,12.0
10938,1141,Giacca,Abbigliamento,2,954.48,2025-01-09,Firenze,PayPal,39.0
10939,1176,Tostapane,Casa,1,431.05,2025-10-18,,Carta,
10940,1070,Tablet,Elettronica,9,706.55,2025-12-27,Torino,Carta,6.0
10941,1077,Romanzo,Libri,4,683.41,2025-02-05,Napoli,Contrassegno,28.0
10942,1165,Aspirapolvere,Casa,1,22.86,2025-03-04,Roma,Carta,
10943,1003,Thriller,Libri,9,793.42,2025-09-07,Bologna,Carta,11.0
10944,1134,Tostapane,Casa,3,701.19,2025-08-17,Bari,PayPal,38.0
10945,1097,Tostapane,Casa,10,891.11,2025-05-27,Bari,Contrassegno,23.0
10946,1114,Bicicletta,Sport,2,634.53,2025-09-17,Bologna,Contrassegno,37.0
10947,1178,Cuffie Gaming,Gaming,3,169.55,2025-12-26,Roma,Contrassegno,6.0
10948,1144,Thriller,Libri,5,466.32,2025-07-13,,Contrassegno,
10949,1121,Aspirapolvere,Casa,6,225.47,2025-02-05,Roma,Bonifico,6.0
10950,1040,Tablet,Elettronica,10,337.79,2025-11-21,Torino,Carta,31.0
10951,1112,Thriller,Libri,3,27.47,2025-05-24,Firenze,Carta,33.0
10952,1185,Smartphone,Elettronica,10,716.96,2025-07-18,Palermo,Carta,8.0
10953,1162,Joystick,Gaming,8,698.36,2025-08-03,Bari,Carta,7.0
10954,1078,Manuale Python,Libri,3,956.26,2025-04-12,Torino,PayPal,21.0
10955,1062,Jeans,Abbigliamento,5,683.62,2025-08-20,Bologna,Carta,4.0
10956,1127,Console,Gaming,5,736.07,2025-06-13,Bari,Bonifico,28.0
